	adj	adj_c	adj_l	adj_r	adj_s	animals	attn	body	bsid	bsid_cl	bsid_clr	bsid_cr	bsid_l	bsid_lr	bsid_r	cats	clothing	codes	corr_rej	corr_rej2	ctrl	ctrl_adj	ctrl_adj_c	ctrl_adj_l	ctrl_adj_r	ctrl_adj_s	ctrl_div	ctrl_sel	ctrl_sep	ctrl_sep_e	ctrl_sep_l	ctrl_sep_r	ctrl_sep_s	d_alarm	d_rate	dist_words	distractor_RTs	distractor_times	div	div_animals	div_body	div_clothing	div_fooddrink	div_furniture	div_plants	div_weather	f_alarm	f_rate	false_alarm_times	fooddrink	furniture	h_rate	hits	index	l_c	l_e	miss	num_dists	num_norms	num_targs	osid	osid_l	osid_r	phase	plants	press_times	r_c	r_e	sel	sel_animals	sel_body	sel_clothing	sel_fooddrink	sel_furniture	sel_plants	sel_weather	sep	sep_e	sep_l	sep_r	sep_s	sndw	sndw_cl	sndw_clr	sndw_cr	sndw_l	sndw_lr	sndw_r	subj	targ_cats	targ_words	target_RTs	target_times	test	test_adj	test_adj_c	test_adj_l	test_adj_r	test_adj_s	test_div	test_sel	test_sep	test_sep_e	test_sep_l	test_sep_r	test_sep_s	times	trial	weather	words
1411	True	False	True	False	True	False	[1, 1, 0, 0]	False	False	False	False	False	False	False	False	['cake', 'hail', 'fruit', 'knee']	False	[[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	0	8	True	True	False	True	False	True	True	False	False	False	False	False	False	0		[]	[]	[]	True	False	False	False	False	False	False	False	1	0.1111111111111111	[7.844417914965561]	False	False	0.6666666666666666	2	31	True	True	1	0	9	3	False	False	False	ctrl	False	[3.5154374349654063, 7.844417914965561, 11.85903039496543]	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	CV	['cake', 'hail', None, None]	['grass', 'dress', 'cow']	[0.5154374349654063, -1, 0.6090303949654299]	[3.0, 6.0, 11.25]	False	False	False	False	False	False	False	False	False	False	False	False	False	[[0.0, 1.75, 2.5, 3.25, 4.0, 5.0, 6.0, 7.25, 8.0, 9.0, 10.25, 11.25], [0.75, 1.5, 2.25, 3.0, 4.75, 5.5, 6.25, 7.0, 8.75, 9.75, 10.5, 11.75], [0.25, 1.0, 2.0, 3.5, 4.25, 5.25, 6.5, 7.5, 8.25, 9.5, 10.75, 11.5], [0.5, 1.25, 2.75, 3.75, 4.5, 5.75, 6.75, 7.75, 8.5, 9.25, 10.0, 11.0]]	31	False	[['cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'dress', 'cake', 'cake', 'cake', 'cake', 'cow'], ['hail', 'hail', 'hail', 'grass', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail'], ['fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit'], ['knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee']]
1412	False	False	False	False	False	False	[1, 0, 1, 0]	False	False	False	False	False	False	False	False	['cake', 'hail', 'fruit', 'knee']	False	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]]	2	8	True	False	False	False	False	False	True	False	True	False	True	False	True	0	0.0	['couch', 'leaf']	[-1, -1]	[5.25, 11.5]	True	False	False	False	False	False	False	False	0	0.0	[]	False	False	1.0	2	32	False	True	0	2	8	2	True	False	True	ctrl	False	[3.2958131066661736, 9.826352626666221]	True	False	False	False	False	False	False	False	False	False	True	False	True	False	True	True	False	False	False	True	True	False	CV	['cake', None, 'fruit', None]	['meat', 'beer']	[1.0458131066661736, 0.5763526266662211]	[2.25, 9.25]	False	False	False	False	False	False	False	False	False	False	False	False	False	[[0.0, 1.0, 2.0, 3.0, 4.75, 5.75, 6.5, 7.75, 8.5, 9.25, 10.25, 11.25], [0.75, 1.75, 2.5, 3.25, 4.0, 5.0, 6.0, 7.25, 8.75, 9.75, 10.5, 11.5], [0.5, 1.5, 2.25, 3.75, 4.5, 5.5, 6.25, 7.0, 8.0, 9.0, 10.0, 11.0], [0.25, 1.25, 2.75, 3.5, 4.25, 5.25, 6.75, 7.5, 8.25, 9.5, 10.75, 11.75]]	32	False	[['cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'beer', 'cake', 'cake'], ['hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'leaf'], ['fruit', 'fruit', 'meat', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit'], ['knee', 'knee', 'knee', 'knee', 'knee', 'couch', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee']]
1413	False	False	False	False	False	False	[0, 1, 0, 0]	False	False	False	False	False	False	False	False	['cake', 'hail', 'fruit', 'knee']	False	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	0	8	True	False	False	False	False	False	False	True	False	False	False	False	False	0		[]	[]	[]	False	False	False	False	False	False	False	False	1	0.1111111111111111	[9.256968690043777]	False	False	0.6666666666666666	2	33	True	False	1	0	9	3	False	False	False	ctrl	False	[4.633444850043588, 6.5984189300436356, 9.256968690043777]	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	CV	[None, 'hail', None, None]	['dress', 'bark', 'rain']	[0.6334448500435883, 0.5984189300436356, -1]	[4.0, 6.0, 8.0]	False	False	False	False	False	False	False	False	False	False	False	False	False	[[0.5, 1.75, 2.5, 3.25, 4.25, 5.0, 6.25, 7.25, 8.25, 9.0, 10.0, 11.5], [0.25, 1.0, 2.25, 3.0, 4.0, 5.25, 6.0, 7.0, 8.0, 9.25, 10.75, 11.75], [0.75, 1.5, 2.75, 3.75, 4.75, 5.5, 6.5, 7.5, 8.5, 9.75, 10.5, 11.25], [0.0, 1.25, 2.0, 3.5, 4.5, 5.75, 6.75, 7.75, 8.75, 9.5, 10.25, 11.0]]	33	False	[['cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake'], ['hail', 'hail', 'hail', 'hail', 'dress', 'hail', 'bark', 'hail', 'rain', 'hail', 'hail', 'hail'], ['fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit'], ['knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee']]
1414	True	False	True	False	True	False	[1, 1, 0, 0]	False	True	False	False	False	False	True	True	['cake', 'hail', 'fruit', 'knee']	False	[[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	1	8	True	True	False	True	False	True	True	False	False	False	False	False	False	0	0.0	['cow']	[-1]	[5.0]	True	False	False	False	False	False	False	False	0	0.0	[]	False	False	1.0	3	34	True	True	0	1	8	3	False	False	False	ctrl	False	[4.039991301205191, 7.483006981205335, 9.601703941205187]	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	CV	['cake', 'hail', None, None]	['fog', 'bed', 'pig']	[0.5399913012051911, 0.48300698120533525, 0.6017039412051872]	[3.5, 7.0, 9.0]	False	False	False	False	False	False	False	False	False	False	False	False	False	[[0.0, 1.0, 2.75, 3.75, 4.5, 5.25, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0], [0.75, 1.5, 2.25, 3.5, 4.75, 5.75, 6.5, 7.25, 8.5, 9.75, 10.75, 11.75], [0.5, 1.25, 2.0, 3.0, 4.0, 5.0, 6.25, 7.75, 8.75, 9.5, 10.5, 11.25], [0.25, 1.75, 2.5, 3.25, 4.25, 5.5, 6.75, 7.5, 8.25, 9.25, 10.25, 11.5]]	34	False	[['cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'bed', 'cake', 'pig', 'cake', 'cake'], ['hail', 'hail', 'hail', 'fog', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail'], ['fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'cow', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit'], ['knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee']]
1415	False	False	False	False	False	False	[0, 0, 1, 0]	False	False	False	False	False	False	False	False	['cake', 'hail', 'fruit', 'knee']	False	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	0	9	True	False	False	False	False	False	False	True	False	False	False	False	False	0		[]	[]	[]	False	False	False	False	False	False	False	False	0	0.0	[]	False	False	1.0	3	35	False	False	0	0	9	3	False	False	False	ctrl	False	[3.3364788689907527, 5.339832468990608, 11.935211668990632]	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	CV	[None, None, 'fruit', None]	['rain', 'rug', 'shirt']	[0.5864788689907527, 0.5898324689906076, 0.6852116689906325]	[2.75, 4.75, 11.25]	False	False	False	False	False	False	False	False	False	False	False	False	False	[[0.75, 1.5, 2.25, 3.25, 4.5, 5.5, 6.5, 7.25, 8.25, 9.0, 10.0, 11.0], [0.0, 1.25, 2.0, 3.0, 4.0, 5.25, 6.0, 7.0, 8.0, 9.5, 10.25, 11.75], [0.25, 1.0, 2.75, 3.75, 4.75, 5.75, 6.75, 7.5, 8.75, 9.75, 10.5, 11.25], [0.5, 1.75, 2.5, 3.5, 4.25, 5.0, 6.25, 7.75, 8.5, 9.25, 10.75, 11.5]]	35	False	[['cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake'], ['hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail'], ['fruit', 'fruit', 'rain', 'fruit', 'rug', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'shirt'], ['knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee']]
1416	False	False	False	False	False	False	[0, 0, 0, 1]	False	False	False	False	False	False	False	False	['cake', 'hail', 'fruit', 'knee']	False	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0]]	0	9	True	False	False	False	False	False	False	True	False	False	False	False	False	0		[]	[]	[]	False	False	False	False	False	False	False	False	0	0.0	[]	False	False	1.0	3	36	False	False	0	0	9	3	False	False	False	ctrl	False	[5.179066730373961, 6.8102987303739155, 10.556295530373973]	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	CV	[None, None, None, 'knee']	['rice', 'wine', 'scarf']	[0.679066730373961, 0.8102987303739155, 0.5562955303739727]	[4.5, 6.0, 10.0]	False	False	False	False	False	False	False	False	False	False	False	False	False	[[0.0, 1.0, 2.5, 3.75, 4.75, 5.75, 6.75, 7.75, 8.75, 9.75, 10.5, 11.5], [0.5, 1.25, 2.0, 3.0, 4.0, 5.0, 6.25, 7.0, 8.0, 9.0, 10.25, 11.0], [0.25, 1.75, 2.75, 3.5, 4.25, 5.5, 6.5, 7.25, 8.5, 9.5, 10.75, 11.75], [0.75, 1.5, 2.25, 3.25, 4.5, 5.25, 6.0, 7.5, 8.25, 9.25, 10.0, 11.25]]	36	False	[['cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake'], ['hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail'], ['fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit'], ['knee', 'knee', 'knee', 'knee', 'rice', 'knee', 'wine', 'knee', 'knee', 'knee', 'scarf', 'knee']]
1417	False	False	False	False	False	False	[1, 0, 0, 0]	False	False	False	False	False	False	False	False	['cake', 'hail', 'fruit', 'knee']	False	[[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	0	9	True	False	False	False	False	False	False	True	False	False	False	False	False	0		[]	[]	[]	False	False	False	False	False	False	False	False	0	0.0	[]	False	False	1.0	3	37	False	True	0	0	9	3	False	False	False	ctrl	False	[4.781529409604445, 8.945236289604281, 11.655190849604423]	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	CV	['cake', None, None, None]	['stick', 'foot', 'soup']	[0.7815294096044454, 1.1952362896042814, 0.9051908496044234]	[4.0, 7.75, 10.75]	False	False	False	False	False	False	False	False	False	False	False	False	False	[[0.25, 1.25, 2.0, 3.0, 4.0, 5.0, 6.0, 7.75, 8.5, 9.75, 10.75, 11.75], [0.0, 1.0, 2.75, 3.5, 4.75, 5.75, 6.75, 7.5, 8.25, 9.0, 10.0, 11.0], [0.75, 1.5, 2.25, 3.25, 4.25, 5.5, 6.5, 7.25, 8.75, 9.5, 10.25, 11.25], [0.5, 1.75, 2.5, 3.75, 4.5, 5.25, 6.25, 7.0, 8.0, 9.25, 10.5, 11.5]]	37	False	[['cake', 'cake', 'cake', 'cake', 'stick', 'cake', 'cake', 'foot', 'cake', 'cake', 'soup', 'cake'], ['hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail'], ['fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit'], ['knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee']]
1418	False	False	False	False	False	False	[0, 0, 1, 0]	False	False	False	False	False	False	False	False	['cake', 'hail', 'fruit', 'knee']	False	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	2	8	True	False	False	False	False	False	False	True	False	False	False	False	False	0	0.0	['arm', 'hat']	[-1, -1]	[3.5, 10.25]	False	False	False	False	False	False	False	False	0	0.0	[]	False	False	1.0	2	38	False	False	0	2	8	2	False	False	False	ctrl	False	[5.494149525980447, 8.472146325980475]	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	CV	[None, None, 'fruit', None]	['cow', 'wind']	[0.4941495259804469, 0.722146325980475]	[5.0, 7.75]	False	False	False	False	False	False	False	False	False	False	False	False	False	[[0.5, 1.25, 2.0, 3.25, 4.75, 5.5, 6.25, 7.25, 8.75, 9.5, 10.25, 11.25], [0.0, 1.0, 2.75, 3.5, 4.25, 5.75, 6.5, 7.5, 8.25, 9.75, 10.5, 11.75], [0.25, 1.5, 2.25, 3.0, 4.0, 5.0, 6.75, 7.75, 8.5, 9.25, 10.0, 11.0], [0.75, 1.75, 2.5, 3.75, 4.5, 5.25, 6.0, 7.0, 8.0, 9.0, 10.75, 11.5]]	38	False	[['cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'hat', 'cake'], ['hail', 'hail', 'hail', 'arm', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail'], ['fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'cow', 'fruit', 'wind', 'fruit', 'fruit', 'fruit', 'fruit'], ['knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee']]
1419	True	False	False	True	True	False	[0, 0, 1, 1]	False	False	False	False	False	False	False	False	['cake', 'hail', 'fruit', 'knee']	False	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]]	1	9	True	True	False	False	True	True	True	False	False	False	False	False	False	0	0.0	['cloud']	[-1]	[11.75]	True	False	False	False	False	False	False	False	0	0.0	[]	False	False	1.0	2	39	False	False	0	1	9	2	False	False	False	ctrl	False	[8.256095607626321, 10.03441496762639]	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	CV	[None, None, 'fruit', 'knee']	['rug', 'shirt']	[0.756095607626321, 0.5344149676263896]	[7.5, 9.5]	False	False	False	False	False	False	False	False	False	False	False	False	False	[[0.75, 1.75, 2.5, 3.25, 4.0, 5.25, 6.0, 7.0, 8.0, 9.0, 10.75, 11.75], [0.0, 1.0, 2.0, 3.0, 4.75, 5.5, 6.5, 7.25, 8.25, 9.25, 10.0, 11.25], [0.5, 1.5, 2.25, 3.75, 4.5, 5.75, 6.75, 7.75, 8.75, 9.5, 10.25, 11.0], [0.25, 1.25, 2.75, 3.5, 4.25, 5.0, 6.25, 7.5, 8.5, 9.75, 10.5, 11.5]]	39	False	[['cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cloud'], ['hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail'], ['fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'shirt', 'fruit', 'fruit'], ['knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'rug', 'knee', 'knee', 'knee', 'knee']]
1420	False	False	False	False	False	False	[0, 1, 0, 1]	False	False	False	False	False	False	False	False	['cake', 'hail', 'fruit', 'knee']	False	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]]	1	8	True	False	False	False	False	False	True	False	True	False	False	True	True	0	0.0	['couch']	[-1]	[9.5]	True	False	False	False	False	False	False	False	0	0.0	[]	False	False	1.0	3	40	True	False	0	1	8	3	True	True	False	ctrl	False	[3.5585185017303047, 6.434565861730334, 12.407025381730364]	False	True	False	False	False	False	False	False	False	False	True	False	False	True	True	False	False	False	False	False	False	False	CV	[None, 'hail', None, 'knee']	['bread', 'sky', 'lamp']	[0.5585185017303047, 0.6845658617303343, 0.9070253817303637]	[3.0, 5.75, 11.5]	False	False	False	False	False	False	False	False	False	False	False	False	False	[[0.75, 1.5, 2.25, 3.5, 4.25, 5.5, 6.25, 7.25, 8.5, 9.5, 10.5, 11.25], [0.25, 1.25, 2.75, 3.75, 4.75, 5.75, 6.75, 7.75, 8.75, 9.75, 10.75, 11.5], [0.5, 1.75, 2.5, 3.25, 4.0, 5.0, 6.5, 7.5, 8.25, 9.25, 10.25, 11.0], [0.0, 1.0, 2.0, 3.0, 4.5, 5.25, 6.0, 7.0, 8.0, 9.0, 10.0, 11.75]]	40	False	[['cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'couch', 'cake', 'cake'], ['hail', 'hail', 'hail', 'hail', 'hail', 'sky', 'hail', 'hail', 'hail', 'hail', 'hail', 'lamp'], ['fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit'], ['knee', 'knee', 'knee', 'bread', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee']]
1421	False	False	False	False	False	False	[0, 0, 1, 0]	False	False	False	False	False	False	False	False	['cake', 'hail', 'fruit', 'knee']	False	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	1	9	True	False	False	False	False	False	False	True	False	False	False	False	False	0	0.0	['leaf']	[-1]	[9.75]	False	False	False	False	False	False	False	False	0	0.0	[]	False	False	1.0	2	41	False	False	0	1	9	2	False	False	False	ctrl	False	[2.753438963434519, 11.442406643434651]	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	CV	[None, None, 'fruit', None]	['bed', 'chair']	[0.5034389634345189, 0.4424066434346514]	[2.25, 11.0]	False	False	False	False	False	False	False	False	False	False	False	False	False	[[0.5, 1.25, 2.75, 3.5, 4.5, 5.5, 6.25, 7.75, 8.75, 9.75, 10.75, 11.5], [0.25, 1.0, 2.0, 3.0, 4.25, 5.25, 6.0, 7.0, 8.5, 9.25, 10.5, 11.75], [0.0, 1.5, 2.25, 3.25, 4.0, 5.0, 6.75, 7.5, 8.25, 9.0, 10.0, 11.0], [0.75, 1.75, 2.5, 3.75, 4.75, 5.75, 6.5, 7.25, 8.0, 9.5, 10.25, 11.25]]	41	False	[['cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'leaf', 'cake', 'cake'], ['hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail'], ['fruit', 'fruit', 'bed', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'chair'], ['knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee']]
1422	True	True	False	False	False	False	[0, 1, 1, 0]	False	False	False	False	False	False	False	False	['cake', 'hail', 'fruit', 'knee']	False	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	0	9	True	True	True	False	False	False	True	False	False	False	False	False	False	0		[]	[]	[]	True	False	False	False	False	False	False	False	0	0.0	[]	False	False	1.0	3	42	True	False	0	0	9	3	False	False	False	ctrl	False	[8.345891427505421, 9.816396387505392, 11.868533347505263]	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	CV	[None, 'hail', 'fruit', None]	['rug', 'chair', 'fog']	[0.5958914275054212, 0.5663963875053923, 0.618533347505263]	[7.75, 9.25, 11.25]	False	False	False	False	False	False	False	False	False	False	False	False	False	[[0.0, 1.75, 2.75, 3.5, 4.75, 5.5, 6.75, 7.5, 8.5, 9.5, 10.5, 11.75], [0.25, 1.0, 2.0, 3.0, 4.25, 5.0, 6.0, 7.0, 8.0, 9.25, 10.25, 11.25], [0.5, 1.25, 2.5, 3.25, 4.0, 5.75, 6.5, 7.75, 8.75, 9.75, 10.75, 11.5], [0.75, 1.5, 2.25, 3.75, 4.5, 5.25, 6.25, 7.25, 8.25, 9.0, 10.0, 11.0]]	42	False	[['cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake'], ['hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'hail', 'chair', 'hail', 'fog'], ['fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'rug', 'fruit', 'fruit', 'fruit', 'fruit'], ['knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee']]
1423	False	False	False	False	False	False	[0, 1, 0, 0]	False	False	False	False	False	False	False	False	['cake', 'hail', 'fruit', 'knee']	False	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	2	8	True	False	False	False	False	False	False	True	False	False	False	False	False	0	0.0	['tree', 'chair']	[-1, -1]	[8.75, 10.75]	False	False	False	False	False	False	False	False	0	0.0	[]	False	False	1.0	2	43	True	False	0	2	8	2	False	False	False	ctrl	False	[5.260071000426706, 6.618632280426709]	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	CV	[None, 'hail', None, None]	['breeze', 'leg']	[1.0100710004267057, 0.6186322804267093]	[4.25, 6.0]	False	False	False	False	False	False	False	False	False	False	False	False	False	[[0.0, 1.0, 2.0, 3.0, 4.0, 5.25, 6.5, 7.25, 8.0, 9.5, 10.75, 11.5], [0.75, 1.5, 2.25, 3.5, 4.25, 5.0, 6.0, 7.75, 8.5, 9.25, 10.0, 11.0], [0.25, 1.75, 2.5, 3.25, 4.75, 5.5, 6.25, 7.0, 8.75, 9.75, 10.5, 11.25], [0.5, 1.25, 2.75, 3.75, 4.5, 5.75, 6.75, 7.5, 8.25, 9.0, 10.25, 11.75]]	43	False	[['cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'chair', 'cake'], ['hail', 'hail', 'hail', 'hail', 'breeze', 'hail', 'leg', 'hail', 'hail', 'hail', 'hail', 'hail'], ['fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'fruit', 'tree', 'fruit', 'fruit', 'fruit'], ['knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee', 'knee']]
